,iso2,year,new_sp_m04,new_sp_m514,new_sp_m014,new_sp_m1524,new_sp_m2534,new_sp_m3544,new_sp_m4554,new_sp_m5564,new_sp_m65,new_sp_f04,new_sp_f514,new_sp_f014,new_sp_f1524,new_sp_f2534,new_sp_f3544,new_sp_f4554,new_sp_f5564,new_sp_f65
1350,DE,2006,0.0,2.0,2.0,78.0,138.0,169.0,189.0,103.0,199.0,2.0,5.0,7.0,66.0,109.0,77.0,39.0,24.0,102.0
1351,DE,2007,0.0,2.0,2.0,116.0,248.0,314.0,344.0,184.0,362.0,0.0,4.0,4.0,120.0,176.0,152.0,116.0,46.0,178.0
1352,DE,2008,0.0,2.0,2.0,40.0,95.0,114.0,142.0,96.0,148.0,1.0,5.0,6.0,35.0,68.0,61.0,41.0,33.0,71.0
1353,DJ,1981,,,,,,,,,,,,,,,,,,
1354,DJ,1982,,,,,,,,,,,,,,,,,,
1355,DJ,1984,,,,,,,,,,,,,,,,,,
1356,DJ,1985,,,,,,,,,,,,,,,,,,
1357,DJ,1986,,,,,,,,,,,,,,,,,,
1358,DJ,1987,,,,,,,,,,,,,,,,,,
1359,DJ,1988,,,,,,,,,,,,,,,,,,
1360,DJ,1989,,,,,,,,,,,,,,,,,,
1361,DJ,1990,,,,,,,,,,,,,,,,,,
1362,DJ,1991,,,,,,,,,,,,,,,,,,
1363,DJ,1992,,,,,,,,,,,,,,,,,,
1364,DJ,1993,,,,,,,,,,,,,,,,,,
1365,DJ,1994,,,,,,,,,,,,,,,,,,
1366,DJ,1995,,,,,,,,,,,,,,,,,,
1367,DJ,1996,,,30.0,421.0,429.0,139.0,77.0,52.0,27.0,,,31.0,247.0,212.0,67.0,38.0,21.0,5.0
1368,DJ,1997,,,52.0,428.0,442.0,167.0,115.0,66.0,23.0,,,51.0,202.0,225.0,75.0,38.0,17.0,4.0
1369,DJ,1998,,,23.0,348.0,396.0,191.0,81.0,57.0,23.0,,,28.0,208.0,197.0,76.0,43.0,17.0,9.0
1370,DJ,1999,,,25.0,348.0,371.0,159.0,87.0,67.0,22.0,,,20.0,158.0,168.0,84.0,38.0,20.0,3.0
1371,DJ,2000,,,17.0,302.0,347.0,139.0,67.0,60.0,42.0,,,12.0,147.0,156.0,47.0,31.0,17.0,10.0
1372,DJ,2001,,,17.0,267.0,331.0,125.0,65.0,51.0,23.0,,,17.0,156.0,134.0,59.0,44.0,15.0,8.0
1373,DJ,2002,,,20.0,256.0,320.0,124.0,58.0,55.0,25.0,,,18.0,142.0,136.0,48.0,28.0,19.0,4.0
1374,DJ,2003,,,10.0,222.0,288.0,132.0,76.0,42.0,24.0,,,19.0,127.0,123.0,55.0,38.0,28.0,8.0
1375,DJ,2004,,,19.0,217.0,225.0,142.0,68.0,38.0,28.0,,,16.0,111.0,115.0,49.0,23.0,25.0,10.0
1376,DJ,2005,,,18.0,220.0,252.0,119.0,62.0,47.0,29.0,,,23.0,123.0,117.0,66.0,23.0,13.0,8.0
1377,DJ,2006,,,14.0,225.0,246.0,165.0,63.0,33.0,20.0,,,24.0,117.0,129.0,59.0,35.0,18.0,5.0
1378,DJ,2007,4.0,10.0,14.0,241.0,264.0,142.0,83.0,44.0,23.0,2.0,6.0,8.0,129.0,131.0,62.0,35.0,14.0,18.0
1379,DJ,2008,,,17.0,232.0,275.0,180.0,93.0,56.0,46.0,,,22.0,138.0,159.0,79.0,53.0,15.0,10.0
1380,DK,1980,,,,,,,,,,,,,,,,,,
1381,DK,1981,,,,,,,,,,,,,,,,,,
1382,DK,1982,,,,,,,,,,,,,,,,,,
1383,DK,1983,,,,,,,,,,,,,,,,,,
1384,DK,1984,,,,,,,,,,,,,,,,,,
1385,DK,1985,,,,,,,,,,,,,,,,,,
1386,DK,1986,,,,,,,,,,,,,,,,,,
1387,DK,1987,,,,,,,,,,,,,,,,,,
1388,DK,1988,,,,,,,,,,,,,,,,,,
1389,DK,1989,,,,,,,,,,,,,,,,,,
1390,DK,1990,,,,,,,,,,,,,,,,,,
1391,DK,1991,,,,,,,,,,,,,,,,,,
1392,DK,1992,,,,,,,,,,,,,,,,,,
1393,DK,1993,,,,,,,,,,,,,,,,,,
1394,DK,1994,,,,,,,,,,,,,,,,,,
1395,DK,1995,,,0.0,7.0,16.0,28.0,18.0,9.0,11.0,,,2.0,7.0,13.0,8.0,4.0,3.0,2.0
1396,DK,1996,,,0.0,4.0,16.0,13.0,13.0,8.0,6.0,,,0.0,5.0,9.0,8.0,4.0,3.0,8.0
1397,DK,1997,,,1.0,11.0,19.0,23.0,16.0,6.0,6.0,,,1.0,6.0,8.0,2.0,5.0,2.0,8.0
1398,DK,1998,,,0.0,7.0,20.0,21.0,18.0,7.0,9.0,,,1.0,6.0,16.0,8.0,7.0,6.0,6.0
1399,DK,1999,,,4.0,9.0,29.0,23.0,21.0,8.0,9.0,,,1.0,11.0,18.0,11.0,7.0,8.0,11.0
1400,DK,2000,,,5.0,10.0,20.0,24.0,16.0,11.0,14.0,,,5.0,16.0,15.0,14.0,6.0,7.0,8.0
1401,DK,2001,,,1.0,10.0,15.0,20.0,15.0,4.0,9.0,,,5.0,5.0,12.0,13.0,7.0,5.0,3.0
1402,DK,2002,,,2.0,11.0,8.0,25.0,14.0,6.0,9.0,,,1.0,14.0,17.0,11.0,10.0,2.0,5.0
1403,DK,2003,,,3.0,11.0,20.0,23.0,22.0,12.0,9.0,,,0.0,6.0,13.0,12.0,6.0,2.0,4.0
1404,DK,2004,,,1.0,6.0,12.0,17.0,27.0,15.0,12.0,,,2.0,10.0,16.0,10.0,9.0,7.0,2.0
1405,DK,2005,0.0,0.0,0.0,12.0,12.0,18.0,23.0,9.0,7.0,0.0,2.0,2.0,11.0,5.0,13.0,9.0,3.0,5.0
1406,DK,2006,0.0,0.0,0.0,8.0,13.0,15.0,27.0,10.0,8.0,0.0,1.0,1.0,6.0,12.0,9.0,5.0,5.0,4.0
1407,DK,2007,0.0,0.0,0.0,6.0,12.0,20.0,29.0,16.0,6.0,1.0,0.0,1.0,8.0,12.0,8.0,4.0,5.0,8.0
1408,DK,2008,0.0,0.0,0.0,8.0,15.0,9.0,24.0,10.0,8.0,0.0,2.0,2.0,5.0,7.0,5.0,8.0,4.0,1.0
1409,DM,1980,,,,,,,,,,,,,,,,,,
1410,DM,1981,,,,,,,,,,,,,,,,,,
1411,DM,1982,,,,,,,,,,,,,,,,,,
1412,DM,1983,,,,,,,,,,,,,,,,,,
1413,DM,1984,,,,,,,,,,,,,,,,,,
1414,DM,1985,,,,,,,,,,,,,,,,,,
1415,DM,1986,,,,,,,,,,,,,,,,,,
1416,DM,1987,,,,,,,,,,,,,,,,,,
1417,DM,1988,,,,,,,,,,,,,,,,,,
1418,DM,1989,,,,,,,,,,,,,,,,,,
1419,DM,1990,,,,,,,,,,,,,,,,,,
1420,DM,1991,,,,,,,,,,,,,,,,,,
1421,DM,1992,,,,,,,,,,,,,,,,,,
1422,DM,1993,,,,,,,,,,,,,,,,,,
1423,DM,1994,,,,,,,,,,,,,,,,,,
1424,DM,1995,,,,,,,,,,,,,,,,,,
1425,DM,1996,,,0.0,0.0,1.0,2.0,1.0,1.0,0.0,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1426,DM,1997,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1427,DM,1998,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,2.0,0.0,1.0,0.0,1.0,0.0
1428,DM,2001,,,,,,,,,,,,,,,,,,
1429,DM,2002,,,,,,,,1.0,,,,,,,1.0,,,
1430,DM,2005,,,,,,,,,,,,,,,,,,
1431,DM,2006,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1432,DM,2007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1433,DM,2008,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1434,DO,1980,,,,,,,,,,,,,,,,,,
1435,DO,1981,,,,,,,,,,,,,,,,,,
1436,DO,1982,,,,,,,,,,,,,,,,,,
1437,DO,1983,,,,,,,,,,,,,,,,,,
1438,DO,1984,,,,,,,,,,,,,,,,,,
1439,DO,1985,,,,,,,,,,,,,,,,,,
1440,DO,1986,,,,,,,,,,,,,,,,,,
1441,DO,1987,,,,,,,,,,,,,,,,,,
1442,DO,1988,,,,,,,,,,,,,,,,,,
1443,DO,1989,,,,,,,,,,,,,,,,,,
1444,DO,1990,,,,,,,,,,,,,,,,,,
1445,DO,1991,,,,,,,,,,,,,,,,,,
1446,DO,1992,,,,,,,,,,,,,,,,,,
1447,DO,1993,,,,,,,,,,,,,,,,,,
1448,DO,1994,,,,,,,,,,,,,,,,,,
1449,DO,1995,,,,,,,,,,,,,,,,,,
1450,DO,1996,,,17.0,231.0,262.0,128.0,79.0,45.0,42.0,,,21.0,178.0,147.0,61.0,44.0,23.0,22.0
1451,DO,1997,,,76.0,450.0,471.0,246.0,145.0,111.0,81.0,,,53.0,314.0,329.0,171.0,102.0,77.0,56.0
1452,DO,1998,,,62.0,340.0,416.0,184.0,130.0,114.0,50.0,,,60.0,265.0,247.0,141.0,79.0,73.0,33.0
1453,DO,1999,,,90.0,507.0,485.0,356.0,238.0,166.0,183.0,,,99.0,363.0,359.0,226.0,160.0,121.0,136.0
1454,DO,2000,,,73.0,410.0,481.0,344.0,173.0,125.0,113.0,,,65.0,317.0,325.0,212.0,115.0,79.0,75.0
1455,DO,2001,,,,,,,,,,,,,,,,,,
1456,DO,2002,,,39.0,295.0,417.0,270.0,145.0,86.0,71.0,,,35.0,251.0,241.0,137.0,81.0,49.0,62.0
1457,DO,2003,,,52.0,364.0,518.0,331.0,194.0,116.0,112.0,,,48.0,301.0,288.0,211.0,116.0,82.0,73.0
1458,DO,2004,,,45.0,391.0,502.0,363.0,180.0,122.0,104.0,,,39.0,301.0,288.0,177.0,104.0,60.0,44.0
1459,DO,2005,,,43.0,399.0,483.0,386.0,228.0,123.0,105.0,,,57.0,339.0,332.0,209.0,119.0,72.0,54.0
1460,DO,2006,,,25.0,342.0,480.0,340.0,207.0,111.0,92.0,,,38.0,287.0,320.0,189.0,106.0,63.0,58.0
1461,DO,2007,,,23.0,290.0,403.0,362.0,209.0,108.0,85.0,,,29.0,249.0,242.0,174.0,103.0,53.0,43.0
1462,DO,2008,2.0,14.0,16.0,322.0,398.0,337.0,198.0,122.0,105.0,4.0,30.0,34.0,288.0,272.0,163.0,96.0,55.0,52.0
1463,DZ,1980,,,,,,,,,,,,,,,,,,
1464,DZ,1982,,,,,,,,,,,,,,,,,,
1465,DZ,1983,,,,,,,,,,,,,,,,,,
1466,DZ,1984,,,,,,,,,,,,,,,,,,
1467,DZ,1985,,,,,,,,,,,,,,,,,,
1468,DZ,1986,,,,,,,,,,,,,,,,,,
1469,DZ,1987,,,,,,,,,,,,,,,,,,
1470,DZ,1988,,,,,,,,,,,,,,,,,,
1471,DZ,1989,,,,,,,,,,,,,,,,,,
1472,DZ,1990,,,,,,,,,,,,,,,,,,
1473,DZ,1991,,,,,,,,,,,,,,,,,,
1474,DZ,1992,,,,,,,,,,,,,,,,,,
1475,DZ,1993,,,,,,,,,,,,,,,,,,
1476,DZ,1994,,,,,,,,,,,,,,,,,,
1477,DZ,1995,,,,,,,,,,,,,,,,,,
1478,DZ,1996,,,,,,,,,,,,,,,,,,
1479,DZ,1997,,,659.0,1422.0,1982.0,639.0,357.0,312.0,396.0,,,92.0,1102.0,702.0,405.0,242.0,236.0,356.0
1480,DZ,1998,,,,,,,,,,,,,,,,,,
1481,DZ,1999,,,40.0,1193.0,1344.0,556.0,706.0,263.0,315.0,,,92.0,884.0,621.0,281.0,221.0,243.0,329.0
1482,DZ,2000,,,59.0,927.0,1516.0,610.0,491.0,234.0,299.0,,,36.0,1005.0,1293.0,746.0,314.0,208.0,312.0
1483,DZ,2001,,,41.0,1345.0,1614.0,708.0,401.0,283.0,390.0,,,79.0,1057.0,782.0,352.0,287.0,280.0,334.0
1484,DZ,2002,,,39.0,1364.0,1580.0,630.0,406.0,273.0,280.0,,,71.0,1840.0,730.0,334.0,224.0,217.0,258.0
1485,DZ,2003,,,40.0,1316.0,1633.0,706.0,429.0,231.0,328.0,,,74.0,1017.0,702.0,326.0,242.0,241.0,356.0
1486,DZ,2004,,,63.0,1326.0,1694.0,758.0,434.0,271.0,373.0,,,92.0,1011.0,798.0,320.0,253.0,227.0,359.0
1487,DZ,2005,,,53.0,1309.0,1841.0,919.0,473.0,314.0,426.0,,,102.0,1044.0,820.0,389.0,270.0,229.0,465.0
1488,DZ,2006,,,41.0,1173.0,1573.0,692.0,409.0,251.0,360.0,,,80.0,971.0,679.0,339.0,223.0,197.0,408.0
1489,DZ,2007,,,95.0,1388.0,1749.0,813.0,494.0,296.0,407.0,,,109.0,1031.0,811.0,335.0,273.0,247.0,391.0
1490,DZ,2008,,,99.0,1505.0,1786.0,794.0,447.0,198.0,463.0,,,150.0,1263.0,827.0,346.0,256.0,226.0,286.0
1491,EC,1980,,,,,,,,,,,,,,,,,,
1492,EC,1981,,,,,,,,,,,,,,,,,,
1493,EC,1982,,,,,,,,,,,,,,,,,,
1494,EC,1983,,,,,,,,,,,,,,,,,,
1495,EC,1984,,,,,,,,,,,,,,,,,,
1496,EC,1985,,,,,,,,,,,,,,,,,,
1497,EC,1986,,,,,,,,,,,,,,,,,,
1498,EC,1987,,,,,,,,,,,,,,,,,,
1499,EC,1988,,,,,,,,,,,,,,,,,,
1500,EC,1989,,,,,,,,,,,,,,,,,,
1501,EC,1990,,,,,,,,,,,,,,,,,,
1502,EC,1991,,,,,,,,,,,,,,,,,,
1503,EC,1992,,,,,,,,,,,,,,,,,,
1504,EC,1993,,,,,,,,,,,,,,,,,,
1505,EC,1994,,,,,,,,,,,,,,,,,,
1506,EC,1995,,,,,,,,,,,,,,,,,,
1507,EC,1996,,,,,,,,,,,,,,,,,,
1508,EC,1997,,,,,,,,,,,,,,,,,,
1509,EC,1998,,,169.0,402.0,286.0,58.0,,,,,,44.0,290.0,175.0,99.0,,,
1510,EC,1999,,,,,,,,,,,,,,,,,,
1511,EC,2000,,,,,,,,,,,,,,,,,,
1512,EC,2001,,,39.0,673.0,832.0,269.0,202.0,251.0,116.0,,,37.0,591.0,584.0,267.0,180.0,208.0,190.0
1513,EC,2002,,,,,,,,,,,,,,,,,,
1514,EC,2003,,,18.0,310.0,266.0,194.0,125.0,75.0,96.0,,,24.0,217.0,140.0,94.0,56.0,44.0,40.0
1515,EC,2004,,,84.0,732.0,537.0,563.0,265.0,315.0,153.0,,,108.0,522.0,342.0,268.0,170.0,161.0,120.0
1516,EC,2005,,,48.0,446.0,468.0,308.0,237.0,150.0,159.0,,,48.0,329.0,305.0,199.0,139.0,85.0,127.0
1517,EC,2006,,,32.0,479.0,496.0,340.0,259.0,181.0,183.0,,,46.0,321.0,315.0,183.0,143.0,92.0,112.0
1518,EC,2007,,,42.0,555.0,486.0,367.0,282.0,178.0,227.0,,,57.0,365.0,335.0,198.0,133.0,100.0,123.0
1519,EC,2008,,,32.0,507.0,518.0,372.0,278.0,187.0,202.0,,,56.0,334.0,331.0,185.0,126.0,107.0,145.0
1520,EE,1980,,,,,,,,,,,,,,,,,,
1521,EE,1981,,,,,,,,,,,,,,,,,,
1522,EE,1982,,,,,,,,,,,,,,,,,,
1523,EE,1983,,,,,,,,,,,,,,,,,,
1524,EE,1984,,,,,,,,,,,,,,,,,,
1525,EE,1985,,,,,,,,,,,,,,,,,,
1526,EE,1986,,,,,,,,,,,,,,,,,,
1527,EE,1987,,,,,,,,,,,,,,,,,,
1528,EE,1988,,,,,,,,,,,,,,,,,,
1529,EE,1989,,,,,,,,,,,,,,,,,,
1530,EE,1990,,,,,,,,,,,,,,,,,,
1531,EE,1991,,,,,,,,,,,,,,,,,,
1532,EE,1992,,,,,,,,,,,,,,,,,,
1533,EE,1993,,,,,,,,,,,,,,,,,,
1534,EE,1994,,,,,,,,,,,,,,,,,,
1535,EE,1995,,,,,,,,,,,,,,,,,,
1536,EE,1996,,,1.0,7.0,34.0,53.0,39.0,28.0,19.0,,,0.0,10.0,14.0,16.0,5.0,2.0,12.0
1537,EE,1997,,,0.0,4.0,23.0,59.0,53.0,29.0,17.0,,,0.0,8.0,16.0,17.0,14.0,6.0,12.0
1538,EE,1998,,,0.0,15.0,49.0,60.0,64.0,34.0,22.0,,,0.0,7.0,7.0,15.0,9.0,7.0,10.0
1539,EE,1999,,,0.0,14.0,35.0,72.0,55.0,19.0,17.0,,,0.0,8.0,9.0,20.0,16.0,2.0,7.0
1540,EE,2000,,,0.0,6.0,31.0,53.0,56.0,35.0,15.0,,,0.0,9.0,11.0,14.0,11.0,4.0,10.0
1541,EE,2001,,,0.0,10.0,25.0,43.0,37.0,24.0,14.0,,,0.0,6.0,11.0,17.0,11.0,6.0,8.0
1542,EE,2002,,,0.0,9.0,20.0,47.0,45.0,19.0,7.0,,,0.0,7.0,11.0,16.0,9.0,5.0,8.0
1543,EE,2003,,,0.0,7.0,28.0,38.0,35.0,24.0,18.0,,,0.0,7.0,4.0,11.0,12.0,2.0,15.0
1544,EE,2004,,,0.0,6.0,24.0,42.0,54.0,14.0,11.0,,,0.0,4.0,12.0,10.0,13.0,6.0,7.0
1545,EE,2005,0.0,0.0,0.0,9.0,25.0,19.0,40.0,12.0,7.0,0.0,0.0,0.0,6.0,11.0,8.0,11.0,6.0,8.0
1546,EE,2006,0.0,0.0,0.0,4.0,19.0,24.0,40.0,12.0,7.0,0.0,0.0,0.0,3.0,9.0,10.0,9.0,4.0,6.0
1547,EE,2007,0.0,0.0,0.0,6.0,26.0,32.0,37.0,21.0,12.0,0.0,0.0,0.0,2.0,5.0,5.0,8.0,7.0,6.0
1548,EE,2008,0.0,0.0,0.0,3.0,14.0,26.0,34.0,12.0,13.0,0.0,0.0,0.0,2.0,7.0,6.0,8.0,4.0,15.0
1549,EG,1980,,,,,,,,,,,,,,,,,,
1550,EG,1981,,,,,,,,,,,,,,,,,,
1551,EG,1982,,,,,,,,,,,,,,,,,,
1552,EG,1983,,,,,,,,,,,,,,,,,,
1553,EG,1984,,,,,,,,,,,,,,,,,,
1554,EG,1985,,,,,,,,,,,,,,,,,,
1555,EG,1986,,,,,,,,,,,,,,,,,,
1556,EG,1987,,,,,,,,,,,,,,,,,,
1557,EG,1988,,,,,,,,,,,,,,,,,,
1558,EG,1989,,,,,,,,,,,,,,,,,,
1559,EG,1990,,,,,,,,,,,,,,,,,,
1560,EG,1991,,,,,,,,,,,,,,,,,,
1561,EG,1992,,,,,,,,,,,,,,,,,,
1562,EG,1993,,,,,,,,,,,,,,,,,,
1563,EG,1994,,,,,,,,,,,,,,,,,,
1564,EG,1995,,,223.0,542.0,665.0,460.0,408.0,463.0,160.0,,,134.0,288.0,367.0,274.0,256.0,160.0,75.0
1565,EG,1996,,,58.0,714.0,1056.0,703.0,485.0,308.0,154.0,,,64.0,52.0,420.0,259.0,229.0,89.0,44.0
1566,EG,1997,,,50.0,737.0,1033.0,767.0,465.0,291.0,142.0,,,64.0,525.0,388.0,264.0,200.0,114.0,34.0
1567,EG,1998,,,45.0,761.0,943.0,761.0,475.0,286.0,174.0,,,60.0,489.0,405.0,291.0,204.0,139.0,44.0
1568,EG,1999,,,31.0,708.0,889.0,691.0,458.0,288.0,170.0,,,57.0,485.0,347.0,248.0,193.0,112.0,36.0
1569,EG,2000,,,21.0,641.0,827.0,667.0,476.0,307.0,158.0,,,55.0,457.0,343.0,257.0,211.0,112.0,48.0
1570,EG,2001,,,34.0,586.0,879.0,614.0,453.0,268.0,159.0,,,57.0,438.0,396.0,265.0,207.0,109.0,49.0
1571,EG,2002,,,39.0,662.0,774.0,682.0,576.0,303.0,171.0,,,77.0,424.0,365.0,245.0,254.0,145.0,60.0
1572,EG,2003,,,42.0,586.0,814.0,675.0,631.0,404.0,195.0,,,57.0,463.0,338.0,268.0,282.0,175.0,71.0
1573,EG,2004,,,14.0,563.0,763.0,588.0,502.0,502.0,204.0,,,44.0,491.0,317.0,233.0,233.0,111.0,54.0
1574,EG,2005,,,25.0,524.0,606.0,421.0,414.0,243.0,123.0,,,48.0,431.0,298.0,205.0,218.0,132.0,42.0
1575,EG,2006,19.0,35.0,54.0,542.0,728.0,563.0,587.0,340.0,136.0,8.0,55.0,64.0,470.0,367.0,338.0,279.0,155.0,87.0
1576,EG,2007,,,35.0,588.0,853.0,629.0,643.0,359.0,214.0,,,25.0,500.0,325.0,245.0,225.0,173.0,72.0
1577,EG,2008,0.0,13.0,13.0,581.0,640.0,807.0,791.0,431.0,242.0,0.0,7.0,7.0,382.0,412.0,308.0,195.0,169.0,113.0
1578,ER,1990,,,,,,,,,,,,,,,,,,
1579,ER,1992,,,,,,,,,,,,,,,,,,
1580,ER,1993,,,,,,,,,,,,,,,,,,
1581,ER,1994,,,,,,,,,,,,,,,,,,
1582,ER,1995,,,,,,,,,,,,,,,,,,
1583,ER,1996,,,,,,,,,,,,,,,,,,
1584,ER,1997,,,0.0,2.0,12.0,21.0,12.0,6.0,4.0,,,0.0,3.0,10.0,20.0,10.0,4.0,5.0
1585,ER,1998,,,4.0,36.0,30.0,19.0,15.0,8.0,10.0,,,3.0,43.0,29.0,11.0,9.0,6.0,5.0
1586,ER,1999,,,3.0,55.0,75.0,49.0,51.0,30.0,17.0,,,3.0,65.0,94.0,34.0,30.0,17.0,7.0
1587,ER,2000,,,9.0,70.0,75.0,57.0,32.0,25.0,20.0,,,10.0,100.0,87.0,71.0,21.0,12.0,8.0
1588,ER,2001,,,5.0,79.0,95.0,77.0,40.0,42.0,21.0,,,9.0,96.0,76.0,66.0,50.0,31.0,15.0
1589,ER,2002,,,16.0,85.0,88.0,53.0,41.0,24.0,23.0,,,15.0,75.0,85.0,52.0,39.0,30.0,20.0
1590,ER,2003,,,17.0,90.0,85.0,55.0,46.0,44.0,36.0,,,27.0,120.0,149.0,100.0,60.0,36.0,22.0
1591,ER,2004,,,14.0,67.0,61.0,45.0,45.0,39.0,29.0,,,13.0,95.0,118.0,67.0,43.0,23.0,20.0
1592,ER,2005,,,9.0,68.0,73.0,50.0,45.0,51.0,39.0,,,8.0,67.0,127.0,72.0,39.0,21.0,18.0
1593,ER,2006,,,6.0,50.0,55.0,44.0,52.0,42.0,36.0,,,17.0,109.0,123.0,64.0,45.0,19.0,18.0
1594,ER,2007,4.0,17.0,21.0,56.0,85.0,73.0,62.0,53.0,44.0,0.0,2.0,2.0,70.0,89.0,56.0,47.0,21.0,15.0
1595,ER,2008,,,,,,,,,,,,,,,,,,
1596,ES,1980,,,,,,,,,,,,,,,,,,
1597,ES,1981,,,,,,,,,,,,,,,,,,
1598,ES,1982,,,,,,,,,,,,,,,,,,
1599,ES,1983,,,,,,,,,,,,,,,,,,
1600,ES,1984,,,,,,,,,,,,,,,,,,
1601,ES,1985,,,,,,,,,,,,,,,,,,
1602,ES,1986,,,,,,,,,,,,,,,,,,
1603,ES,1987,,,,,,,,,,,,,,,,,,
1604,ES,1988,,,,,,,,,,,,,,,,,,
1605,ES,1989,,,,,,,,,,,,,,,,,,
1606,ES,1990,,,,,,,,,,,,,,,,,,
1607,ES,1991,,,,,,,,,,,,,,,,,,
1608,ES,1992,,,,,,,,,,,,,,,,,,
1609,ES,1993,,,,,,,,,,,,,,,,,,
1610,ES,1995,,,22.0,132.0,337.0,242.0,150.0,112.0,228.0,,,23.0,90.0,129.0,64.0,39.0,34.0,98.0
1611,ES,1996,,,,,,,,,,,,,,,,,,
1612,ES,1997,,,,,,,,,,,,,,,,,,
1613,ES,1998,,,25.0,186.0,361.0,294.0,195.0,114.0,205.0,,,3.0,149.0,167.0,61.0,27.0,25.0,104.0
1614,ES,1999,,,,,,,,,,,,,,,,,,
1615,ES,2000,,,,,,,,,,,,,,,,,,
1616,ES,2001,,,13.0,160.0,355.0,351.0,215.0,134.0,232.0,,,15.0,140.0,237.0,116.0,37.0,21.0,83.0
1617,ES,2002,,,22.0,189.0,392.0,405.0,300.0,192.0,337.0,,,17.0,194.0,265.0,131.0,56.0,29.0,117.0
1618,ES,2003,,,7.0,153.0,334.0,305.0,219.0,132.0,222.0,,,6.0,138.0,218.0,113.0,51.0,29.0,87.0
1619,ES,2004,,,14.0,140.0,301.0,312.0,229.0,142.0,227.0,,,9.0,158.0,202.0,125.0,48.0,22.0,82.0
1620,ES,2005,6.0,7.0,13.0,166.0,394.0,367.0,230.0,140.0,230.0,6.0,4.0,10.0,142.0,252.0,151.0,63.0,24.0,108.0
1621,ES,2006,12.0,6.0,18.0,142.0,332.0,311.0,232.0,105.0,175.0,8.0,9.0,17.0,122.0,264.0,137.0,48.0,19.0,77.0
1622,ES,2007,4.0,6.0,10.0,184.0,375.0,379.0,257.0,128.0,191.0,8.0,4.0,12.0,164.0,291.0,136.0,63.0,23.0,93.0
1623,ES,2008,9.0,9.0,18.0,179.0,355.0,349.0,268.0,157.0,200.0,3.0,10.0,13.0,168.0,294.0,173.0,68.0,16.0,73.0
1624,ET,1980,,,,,,,,,,,,,,,,,,
1625,ET,1981,,,,,,,,,,,,,,,,,,
1626,ET,1982,,,,,,,,,,,,,,,,,,
1627,ET,1983,,,,,,,,,,,,,,,,,,
1628,ET,1984,,,,,,,,,,,,,,,,,,
1629,ET,1985,,,,,,,,,,,,,,,,,,
1630,ET,1986,,,,,,,,,,,,,,,,,,
1631,ET,1987,,,,,,,,,,,,,,,,,,
1632,ET,1988,,,,,,,,,,,,,,,,,,
1633,ET,1989,,,,,,,,,,,,,,,,,,
1634,ET,1990,,,,,,,,,,,,,,,,,,
1635,ET,1991,,,,,,,,,,,,,,,,,,
1636,ET,1992,,,,,,,,,,,,,,,,,,
1637,ET,1993,,,,,,,,,,,,,,,,,,
1638,ET,1994,,,,,,,,,,,,,,,,,,
1639,ET,1995,,,247.0,1221.0,1017.0,541.0,276.0,142.0,51.0,,,283.0,908.0,781.0,382.0,152.0,64.0,15.0
1640,ET,1996,,,302.0,1739.0,1609.0,854.0,427.0,201.0,71.0,,,369.0,1564.0,1147.0,576.0,246.0,88.0,32.0
1641,ET,1997,,,579.0,2810.0,2520.0,1365.0,736.0,401.0,193.0,,,687.0,2469.0,2173.0,1039.0,481.0,192.0,108.0
1642,ET,1998,,,715.0,2643.0,3187.0,1610.0,839.0,429.0,171.0,,,832.0,3016.0,2434.0,1220.0,519.0,194.0,55.0
1643,ET,1999,,,692.0,3916.0,3673.0,1925.0,1045.0,471.0,230.0,,,798.0,3310.0,2949.0,1539.0,713.0,225.0,69.0
1644,ET,2000,,,915.0,5095.0,5187.0,3082.0,1495.0,610.0,397.0,,,1037.0,4699.0,4424.0,2105.0,976.0,366.0,122.0
1645,ET,2001,,,913.0,5730.0,5594.0,3233.0,1581.0,742.0,354.0,,,1107.0,5109.0,4830.0,2372.0,1014.0,338.0,111.0
1646,ET,2002,,,1251.0,6764.0,5669.0,3128.0,1544.0,821.0,372.0,,,1614.0,5607.0,5692.0,2685.0,935.0,323.0,136.0
1647,ET,2003,,,1110.0,6923.0,6648.0,3737.0,2022.0,976.0,483.0,,,1387.0,5936.0,5908.0,2780.0,1239.0,412.0,137.0
1648,ET,2004,,,1160.0,7167.0,7002.0,4060.0,1988.0,911.0,456.0,,,1367.0,6422.0,6091.0,2984.0,1284.0,414.0,124.0
1649,ET,2005,,,1109.0,6726.0,6181.0,3454.0,1985.0,1027.0,475.0,,,1326.0,5885.0,5663.0,2730.0,1296.0,513.0,155.0
